"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT14","WT16","WT17","WT18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-12",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-13",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-15",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-16",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-17",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-19",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-20",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-21",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-22",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-23",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-24",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-25",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-26",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-27",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-28",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-29",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-04-30",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-01",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-02",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-03",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-04",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-05",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-07",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-08",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-09",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-10",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-11",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-12",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-13",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-15",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-16",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-17",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-19",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-20",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-21",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-22",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-23",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-24",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-25",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-26",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-27",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-28",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-29",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-30",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-05-31",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-01",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-02",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-03",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-04",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-05",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-07",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-08",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-09",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-10",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-11",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-12",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-13",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-15",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-16",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-17",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-19",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-20",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-21",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-22",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-23",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-24",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-25",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-26",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-27",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-28",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-29",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-06-30",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-01",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-02",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-03",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-04",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-05",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-07",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-08",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-09",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-10",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-11",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-12",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-13",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-15",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-16",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-17",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-19",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-20",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-21",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-22",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-23",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-24",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-25",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-26",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-27",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-28",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-29",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-30",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-07-31",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-01",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-02",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-03",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-04",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-05",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-07",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-08",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-09",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-10",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-11",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-12",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-13",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-15",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-16",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-17",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-19",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-20",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-21",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-22",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-23",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-24",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-25",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-26",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-27",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-28",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-29",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-30",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-08-31",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-01",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-02",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-03",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-04",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-05",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-07",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-08",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-09",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-10",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-11",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-12",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-13",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-14",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-15",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-16",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-17",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-18",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-19",,,"    1",,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-20",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-21",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-22",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-23",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-24",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-25",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-26",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-27",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-28",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-29",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-09-30",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-01",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-02",,,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-03",,,,,,,,,,,,"    1","    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-04","    1",,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-05","    1",,,,,,,,,,,,"    1",,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-06",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-07",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-08",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-09",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-10",,,,,,,,,,,,,,,
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545","1618.4","1989-10-11",,,,,,,,,,,,,,,
